Date,Price
2016-04-13,12.65662
2016-04-14,12.62468
2016-04-15,12.664605
2016-04-18,12.768416
2016-04-19,12.864233
2016-04-20,12.824308
2016-04-21,12.608708
2016-04-22,12.576625
2016-04-25,12.721001
2016-04-26,12.704958
2016-04-27,12.83329
2016-04-28,12.83329
2016-04-29,12.849336
2016-05-02,12.841314
2016-05-03,12.761105
2016-05-04,12.712975
2016-05-05,12.817252
2016-05-06,12.83329
2016-05-09,13.097979
2016-05-10,13.105999
2016-05-11,13.138084
2016-05-12,13.20225
2016-05-13,13.154126
2016-05-16,13.274435
2016-05-17,13.186209
2016-05-18,13.073915
2016-05-19,12.985687
2016-05-20,13.097979
2016-05-24,13.025483
2016-05-25,13.041592
2016-05-26,13.106034
2016-05-27,13.154367
2016-05-30,13.186586
2016-05-31,12.969091
2016-06-01,12.985202
2016-06-02,12.977151
2016-06-03,13.154367
2016-06-06,13.1302
2016-06-07,13.154367
2016-06-08,13.267142
2016-06-09,13.218809
2016-06-10,13.283251
2016-06-13,13.267142
2016-06-14,13.218809
2016-06-15,13.234985
2016-06-16,13.218808
2016-06-17,13.17027
2016-06-20,13.291617
2016-06-21,13.234985
2016-06-22,13.307798
2016-06-23,13.251171
2016-06-24,13.307798
2016-06-27,13.323977
2016-06-28,13.43724
2016-06-29,13.679933
2016-06-30,13.736562
2016-07-04,13.752736
2016-07-05,13.817455
2016-07-06,13.954985
2016-07-07,13.922623
2016-07-08,13.946893
2016-07-11,13.954985
2016-07-12,14.035885
2016-07-13,13.99543
2016-07-14,13.865997
2016-07-15,13.76892
2016-07-18,13.841729
2016-07-19,13.922623
2016-07-20,13.954985
2016-07-21,14.011614
2016-07-22,13.976689
2016-07-25,13.968569
2016-07-26,13.99293
2016-07-27,13.871113
2016-07-28,13.944207
2016-07-29,13.99293
2016-08-02,13.952332
2016-08-03,13.862995
2016-08-04,13.887361
2016-08-05,13.806149
2016-08-08,13.822389
2016-08-09,13.716807
2016-08-10,13.676203
2016-08-11,13.465051
2016-08-12,13.50566
2016-08-15,13.554382
2016-08-16,13.521901
2016-08-17,13.521901
2016-08-18,13.57875
2016-08-19,13.570628
2016-08-22,13.692451
2016-08-23,13.741172
2016-08-24,13.640883
2016-08-25,13.575659
2016-08-26,13.534891
2016-08-29,13.518581
2016-08-30,13.355513
2016-08-31,13.314745
2016-09-01,13.30659
2016-09-02,13.428896
2016-09-06,13.510433
2016-09-07,13.477818
2016-09-08,13.494122
2016-09-09,13.225057
2016-09-12,13.167977
2016-09-13,12.980448
2016-09-14,12.994371
2016-09-15,12.994371
2016-09-16,12.977992
2016-09-19,13.182694
2016-09-20,13.231822
2016-09-21,13.264578
2016-09-22,13.362833
2016-09-23,13.248198
2016-09-26,13.207258
2016-09-27,13.207258
2016-09-28,13.256387
2016-09-29,13.182694
2016-09-30,13.231822
2016-10-03,13.059873
2016-10-04,12.855173
2016-10-05,12.748731
2016-10-06,12.78148
2016-10-07,12.846987
2016-10-11,12.78148
2016-10-12,12.961617
2016-10-13,13.059873
2016-10-14,13.027122
2016-10-17,13.109001
2016-10-18,13.141754
2016-10-19,13.141754
2016-10-20,13.15813
2016-10-21,13.15813
2016-10-24,13.157305
2016-10-25,13.107968
2016-10-26,13.01751
2016-10-27,12.902387
2016-10-28,12.894164
2016-10-31,12.91883
2016-11-01,12.836596
2016-11-02,12.705024
2016-11-03,12.688579
2016-11-04,12.754369
2016-11-07,12.828373
2016-11-08,12.844823
2016-11-09,12.754369
2016-11-10,12.491219
2016-11-11,12.41721
2016-11-14,12.392539
2016-11-15,12.351424
2016-11-16,12.425431
2016-11-17,12.499443
2016-11-18,12.515886
2016-11-21,12.532334
2016-11-22,12.614569
2016-11-23,12.555919
2016-11-24,12.547659
2016-11-25,12.555919
2016-11-28,12.704607
2016-11-29,12.853298
2016-11-30,12.811997
2016-12-01,12.803733
2016-12-02,12.894597
2016-12-05,12.820256
2016-12-06,12.845037
2016-12-07,12.91112
2016-12-08,13.010246
2016-12-09,13.043286
2016-12-12,13.043286
2016-12-13,13.035028
2016-12-14,12.845037
2016-12-15,12.712867
2016-12-16,12.886337
2016-12-19,12.960684
2016-12-20,12.960684
2016-12-21,13.043286
2016-12-22,13.043286
2016-12-23,13.076327
2016-12-28,13.075501
2016-12-29,13.208246
2016-12-30,13.274617
2017-01-03,13.258028
2017-01-04,13.349291
2017-01-05,13.415665
2017-01-06,13.457146
2017-01-09,13.407366
2017-01-10,13.340994
2017-01-11,13.291213
2017-01-12,13.199951
2017-01-13,13.199951
2017-01-16,13.249731
2017-01-17,13.274617
2017-01-18,13.208246
2017-01-19,13.233135
2017-01-20,13.249731
2017-01-23,13.241432
2017-01-24,13.287251
2017-01-25,13.278921
2017-01-26,13.287251
2017-01-27,13.212274
2017-01-30,13.1373
2017-01-31,13.270591
2017-02-01,13.187283
2017-02-02,13.328902
2017-02-03,13.362227
2017-02-06,13.403881
2017-02-07,13.403881
2017-02-08,13.537169
2017-02-09,13.487185
2017-02-10,13.56216
2017-02-13,13.545498
2017-02-14,13.478852
2017-02-15,13.520505
2017-02-16,13.645466
2017-02-17,13.72044
2017-02-21,13.707893
2017-02-22,13.666075
2017-02-23,13.758075
2017-02-24,13.699532
2017-02-27,13.640984
2017-02-28,13.716259
2017-03-01,13.732984
2017-03-02,13.640984
2017-03-03,13.582443
2017-03-06,13.599168
2017-03-07,13.565712
2017-03-08,13.48208
2017-03-09,13.356624
2017-03-10,13.398442
2017-03-13,13.364989
2017-03-14,13.373352
2017-03-15,13.548985
2017-03-16,13.523898
2017-03-17,13.574076
2017-03-20,13.507165
2017-03-21,13.532258
2017-03-22,13.607531
2017-03-23,13.666075
2017-03-24,13.687071
2017-03-27,13.653481
2017-03-28,13.703862
2017-03-29,13.779437
2017-03-30,13.720656
2017-03-31,13.762643
2017-04-03,13.745847
2017-04-04,13.905389
2017-04-05,13.905389
2017-04-06,13.922182
2017-04-07,13.930576
2017-04-10,13.96417
2017-04-11,13.989361
2017-04-12,14.006154
2017-04-13,13.989361
2017-04-17,14.031343
2017-04-18,14.123712
2017-04-19,14.106915
2017-04-20,14.123712
2017-04-21,14.105156
2017-04-24,14.046147
2017-04-25,14.054573
2017-04-26,13.885954
2017-04-27,13.944974
2017-04-28,13.953402
2017-05-01,13.987122
2017-05-02,14.003994
2017-05-03,13.860663
2017-05-04,13.767921
2017-05-05,13.894387
2017-05-08,13.995558
2017-05-09,13.961836
2017-05-10,13.928111
2017-05-11,13.818507
2017-05-12,13.801644
2017-05-15,13.877523
2017-05-16,13.885954
2017-05-17,13.776353
2017-05-18,13.751058
2017-05-19,13.835371
2017-05-23,13.793216
2017-05-24,13.816916
2017-05-25,13.82539
2017-05-26,13.808451
2017-05-29,13.799989
2017-05-30,13.850786
2017-05-31,13.867713
2017-06-01,13.977778
2017-06-02,14.045506
2017-06-05,13.986246
2017-06-06,13.952377
2017-06-07,13.969312
2017-06-08,13.994711
2017-06-09,14.011643
2017-06-12,14.003179
2017-06-13,13.986246
2017-06-14,13.910048
2017-06-15,13.884652
2017-06-16,13.876183
2017-06-19,13.876183
2017-06-20,13.867713
2017-06-21,13.83385
2017-06-22,13.850786
2017-06-23,13.917097
2017-06-26,13.908596
2017-06-27,13.840581
2017-06-28,13.908596
2017-06-29,13.755567
2017-06-30,13.730062
2017-07-04,13.670552
2017-07-05,13.696055
2017-07-06,13.619539
2017-07-07,13.61104
2017-07-10,13.577036
2017-07-11,13.526022
2017-07-12,13.636547
2017-07-13,13.594037
2017-07-14,13.662049
2017-07-17,13.653548
2017-07-18,13.585538
2017-07-19,13.653548
2017-07-20,13.687552
2017-07-21,13.645044
2017-07-24,13.61089
2017-07-25,13.61089
2017-07-26,13.576736
2017-07-27,13.559659
2017-07-28,13.53404
2017-07-31,13.542578
2017-08-01,13.585275
2017-08-02,13.559659
2017-08-03,13.55112
2017-08-04,13.53404
2017-08-08,13.55112
2017-08-09,13.474271
2017-08-10,13.431578
2017-08-11,13.46573
2017-08-14,13.576736
2017-08-15,13.653585
2017-08-16,13.713357
2017-08-17,13.679198
2017-08-18,13.662122
2017-08-21,13.679198
2017-08-22,13.653585
2017-08-23,13.653585
2017-08-24,13.602126
2017-08-25,13.653585
2017-08-28,13.619278
2017-08-29,13.602126
2017-08-30,13.739348
2017-08-31,13.739348
2017-09-01,13.730772
2017-09-05,13.645009
2017-09-06,13.593553
2017-09-07,13.653585
2017-09-08,13.670739
2017-09-11,13.653585
2017-09-12,13.602126
2017-09-13,13.559243
2017-09-14,13.533516
2017-09-15,13.602126
2017-09-18,13.576398
2017-09-19,13.627857
2017-09-20,13.584974
2017-09-21,13.645009
2017-09-22,13.619278
2017-09-25,13.696812
2017-09-26,13.679579
2017-09-27,13.679579
2017-09-28,13.722651
2017-09-29,13.739882
2017-10-02,13.869093
2017-10-03,13.894937
2017-10-04,13.972466
2017-10-05,13.998308
2017-10-06,13.998308
2017-10-10,13.989695
2017-10-11,13.989695
2017-10-12,14.067226
2017-10-13,14.084456
2017-10-16,13.981081
2017-10-17,13.989695
2017-10-18,13.998308
2017-10-19,14.024154
2017-10-20,14.015539
2017-10-23,14.041379
2017-10-24,14.024154
2017-10-25,14.025017
2017-10-26,13.981785
2017-10-27,14.033665
2017-10-30,13.99043
2017-10-31,14.016372
2017-11-01,14.033665
2017-11-02,14.120135
2017-11-03,14.12878
2017-11-06,14.15472
2017-11-07,14.327655
2017-11-08,14.344953
2017-11-09,14.370886
2017-11-10,14.344953
2017-11-13,14.396826
2017-11-14,14.353593
2017-11-15,14.275778
2017-11-16,14.353593
2017-11-17,14.353593
2017-11-20,14.327655
2017-11-21,14.422768
2017-11-22,14.371563
2017-11-23,14.371563
2017-11-24,14.397606
2017-11-27,14.345531
2017-11-28,14.302138
2017-11-29,14.267422
2017-11-30,14.319496
2017-12-01,14.354209
2017-12-04,14.293454
2017-12-05,14.293454
2017-12-06,14.319496
2017-12-07,14.328177
2017-12-08,14.388925
2017-12-11,14.380244
2017-12-12,14.432311
2017-12-13,14.449671
2017-12-14,14.501744
2017-12-15,14.527781
2017-12-18,14.545134
2017-12-19,14.475706
2017-12-20,14.45835
2017-12-21,14.380244
2017-12-22,14.414963
2017-12-27,14.45835
2017-12-28,14.485349
2017-12-29,14.511479
2018-01-02,14.502773
2018-01-03,14.398249
2018-01-04,14.345982
2018-01-05,14.380828
2018-01-08,14.441804
2018-01-09,14.572454
2018-01-10,14.467931
2018-01-11,14.380828
2018-01-12,14.406961
2018-01-15,14.406961
2018-01-16,14.502773
2018-01-17,14.537617
2018-01-18,14.502773
2018-01-19,14.546323
2018-01-22,14.6073
2018-01-23,14.659558
2018-01-24,14.633425
2018-01-25,14.657917
2018-01-26,14.675411
2018-01-29,14.561713
2018-01-30,14.42178
2018-01-31,14.526731
2018-02-01,14.404287
2018-02-02,14.194393
2018-02-05,14.124425
2018-02-06,14.080695
2018-02-07,14.133169
2018-02-08,14.028222
2018-02-09,13.993237
2018-02-12,14.07195
2018-02-13,14.080695
2018-02-14,14.115679
2018-02-15,14.430527
2018-02-16,14.535475
2018-02-20,14.465513
2018-02-21,14.37805
2018-02-22,14.349949
2018-02-23,14.349949
2018-02-26,14.464114
2018-02-27,14.420208
2018-02-28,14.385075
2018-03-01,14.341169
2018-03-02,14.349949
2018-03-05,14.402646
2018-03-06,14.481677
2018-03-07,14.534376
2018-03-08,14.551938
2018-03-09,14.551938
2018-03-12,14.543157
2018-03-13,14.534376
2018-03-14,14.51681
2018-03-15,14.508027
2018-03-16,14.349949
2018-03-19,14.446551
2018-03-20,14.51681
2018-03-21,14.525595
2018-03-22,14.543157
2018-03-23,14.470842
2018-03-26,14.479666
2018-03-27,14.453209
2018-03-28,14.647215
2018-03-29,14.691303
2018-04-02,14.708942
2018-04-03,14.664846
2018-04-04,14.594301
2018-04-05,14.682485
2018-04-06,14.620757
2018-04-09,14.664846
2018-04-10,14.647215
2018-04-11,14.629576
2018-04-12,14.576666
2018-04-13,14.603119
2018-04-16,14.682485
2018-04-17,14.708942
2018-04-18,14.717759
2018-04-19,14.673667
2018-04-20,14.664846
2018-04-23,14.647215
2018-04-24,14.519723
2018-04-25,14.422333
2018-04-26,14.555134
2018-04-27,14.661374
2018-04-30,14.679086
2018-05-01,14.732204
2018-05-02,14.705647
2018-05-03,14.643672
2018-05-04,14.741057
2018-05-07,14.87386
2018-05-08,14.909274
2018-05-09,14.918133
2018-05-10,15.033221
2018-05-11,15.130609
2018-05-14,15.059786
2018-05-15,14.997813
2018-05-16,14.971249
2018-05-17,14.935835
2018-05-18,15.033221
2018-05-22,15.033221
2018-05-23,15.121764
2018-05-24,15.166021
2018-05-25,15.206909
2018-05-28,15.189131
2018-05-29,15.144691
2018-05-30,15.198021
2018-05-31,15.135808
2018-06-01,15.215801
2018-06-04,15.251347
2018-06-05,15.31356
2018-06-06,15.278011
2018-06-07,15.23357
2018-06-08,15.260236
2018-06-11,15.206909
2018-06-12,15.269126
2018-06-13,15.18025
2018-06-14,15.224679
2018-06-15,15.340225
2018-06-18,15.464653
2018-06-19,15.411323
2018-06-20,15.402439
2018-06-21,15.402439
2018-06-22,15.420215
2018-06-25,15.363113
2018-06-26,15.363113
2018-06-27,15.282822
2018-06-28,15.380961
2018-06-29,15.363113
2018-07-03,15.532625
2018-07-04,15.496943
2018-07-05,15.54155
2018-07-06,15.586158
2018-07-09,15.559395
2018-07-10,15.568316
2018-07-11,15.505866
2018-07-12,15.568316
2018-07-13,15.532625
2018-07-16,15.532625
2018-07-17,15.586158
2018-07-18,15.505866
2018-07-19,15.559395
2018-07-20,15.407727
2018-07-23,15.514785
2018-07-24,15.380961
2018-07-25,15.469642
2018-07-26,15.442768
2018-07-27,15.415895
2018-07-30,15.433805
2018-07-31,15.559218
2018-08-01,15.568173
2018-08-02,15.621919
2018-08-03,15.810023
2018-08-07,15.604
2018-08-08,15.68462
2018-08-09,15.69358
2018-08-10,15.621919
2018-08-13,15.711493
2018-08-14,15.827943
2018-08-15,15.89064
2018-08-16,15.944386
2018-08-17,16.051878
2018-08-20,16.087706
2018-08-21,16.123533
2018-08-22,16.060837
2018-08-23,15.989176
2018-08-24,15.926476
2018-08-27,15.970538
2018-08-28,15.979525
2018-08-29,15.925571
2018-08-30,15.925571
2018-08-31,15.934564
2018-09-04,15.871622
2018-09-05,15.916581
2018-09-06,15.961545
2018-09-07,15.988521
2018-09-10,16.024494
2018-09-11,16.159378
2018-09-12,16.231318
2018-09-13,16.31225
2018-09-14,16.339228
2018-09-17,16.375195
2018-09-18,16.213329
2018-09-19,16.086056
2018-09-20,16.058977
2018-09-21,16.16729
2018-09-24,16.131187
2018-09-25,16.140209
2018-09-26,15.959675
2018-09-27,15.878431
2018-09-28,15.851352
2018-10-01,15.806214
2018-10-02,15.788166
2018-10-03,15.706913
2018-10-04,15.562483
2018-10-05,15.472217
2018-10-09,15.481243
2018-10-10,15.291682
2018-10-11,15.210437
2018-10-12,15.255569
2018-10-15,15.291682
2018-10-16,15.400002
2018-10-17,15.418059
2018-10-18,15.363894
2018-10-19,15.54443
2018-10-22,15.54443
2018-10-23,15.517358
2018-10-24,15.499297
2018-10-25,15.55277
2018-10-26,15.570902
2018-10-29,15.43495
2018-10-30,15.598089
2018-10-31,15.598089
2018-11-01,15.815614
2018-11-02,15.398692
2018-11-05,15.625278
2018-11-06,15.788418
2018-11-07,15.860929
2018-11-08,15.906245
2018-11-09,15.978751
2018-11-12,16.024071
2018-11-13,16.015005
2018-11-14,15.978751
2018-11-15,15.888122
2018-11-16,15.86999
2018-11-19,15.761231
2018-11-20,15.67966
2018-11-21,15.761231
2018-11-22,15.734041
2018-11-23,15.770289
2018-11-26,15.661534
2018-11-27,15.706121
2018-11-28,15.842618
2018-11-29,15.87902
2018-11-30,15.915421
2018-12-03,15.824419
2018-12-04,15.760723
2018-12-05,15.851715
2018-12-06,16.03372
2018-12-07,16.04281
2018-12-10,15.970014
2018-12-11,15.960914
2018-12-12,15.78802
2018-12-13,15.815319
2018-12-14,15.888118
2018-12-17,15.487728
2018-12-18,15.697026
2018-12-19,15.560525
2018-12-20,15.424035
2018-12-21,15.278439
2018-12-24,15.060041
2018-12-27,15.232933
2018-12-28,15.286844
2018-12-31,15.341673
2019-01-02,15.305121
2019-01-03,15.204608
2019-01-04,15.241163
2019-01-07,15.423905
2019-01-08,15.579242
2019-01-09,15.707166
2019-01-10,15.807674
2019-01-11,15.963008
2019-01-14,16.026972
2019-01-15,16.008707
2019-01-16,16.118349
2019-01-17,16.081799
2019-01-18,16.072662
2019-01-21,16.100077
2019-01-22,16.081799
2019-01-23,16.136625
2019-01-24,16.255417
2019-01-25,16.366413
2019-01-28,16.467331
2019-01-29,16.421455
2019-01-30,16.467331
2019-01-31,16.49485
2019-02-01,16.467331
2019-02-04,16.513193
2019-02-05,16.650803
2019-02-06,16.724199
2019-02-07,16.815935
2019-02-08,16.806765
2019-02-11,16.825111
2019-02-12,16.770069
2019-02-13,16.669153
2019-02-14,16.870981
2019-02-15,16.788414
2019-02-19,16.815935
2019-02-20,16.843464
2019-02-21,16.907677
2019-02-22,16.88097
2019-02-25,16.88097
2019-02-26,16.927023
2019-02-27,16.917818
2019-02-28,17.111208
2019-03-01,17.055952
2019-03-04,17.083586
2019-03-05,17.240145
2019-03-06,17.28619
2019-03-07,17.323029
2019-03-08,17.267769
2019-03-11,17.24935
2019-03-12,17.24935
2019-03-13,17.194096
2019-03-14,17.129627
2019-03-15,17.184887
2019-03-18,17.230938
2019-03-19,17.28619
2019-03-20,17.359871
2019-03-21,17.534849
2019-03-22,17.608522
2019-03-25,17.664915
2019-03-26,17.674154
2019-03-27,17.720371
2019-03-28,17.757349
2019-03-29,17.738857
2019-04-01,17.701881
2019-04-02,17.627932
2019-04-03,17.692642
2019-04-04,17.600204
2019-04-05,17.544737
2019-04-08,17.535496
2019-04-09,17.51701
2019-04-10,17.637178
2019-04-11,17.581715
2019-04-12,17.609447
2019-04-15,17.51701
2019-04-16,17.248938
2019-04-17,17.110277
2019-04-18,17.239695
2019-04-22,17.110277
2019-04-23,17.064056
2019-04-24,17.068703
2019-04-25,17.031597
2019-04-26,17.170738
2019-04-29,17.198572
2019-04-30,17.14291
2019-05-01,17.14291
2019-05-02,17.068703
2019-05-03,17.105806
2019-05-06,17.217125
2019-05-07,17.244955
2019-05-08,17.207851
2019-05-09,17.217125
2019-05-10,17.365549
2019-05-13,17.513975
2019-05-14,17.513975
2019-05-15,17.504698
2019-05-16,17.634565
2019-05-17,17.569632
2019-05-21,17.643841
2019-05-22,17.690222
2019-05-23,17.671673
2019-05-24,17.648397
2019-05-27,17.750788
2019-05-28,17.536701
2019-05-29,17.434307
2019-05-30,17.425001
2019-05-31,17.415695
2019-06-03,17.443621
2019-06-04,17.359848
2019-06-05,17.499468
2019-06-06,17.629789
2019-06-07,17.694941
2019-06-10,17.71356
2019-06-11,17.611168
2019-06-12,17.620476
2019-06-13,17.704252
2019-06-14,17.676327
2019-06-17,17.732174
2019-06-18,17.85318
2019-06-19,17.811153
2019-06-20,17.74577
2019-06-21,17.773796
2019-06-24,17.783134
2019-06-25,17.736429
2019-06-26,17.39086
2019-06-27,17.437555
2019-06-28,17.428217
2019-07-02,17.558977
2019-07-03,17.820494
2019-07-04,17.792469
2019-07-05,17.755112
2019-07-08,17.773796
2019-07-09,17.829834
2019-07-10,17.867191
2019-07-11,17.764452
2019-07-12,17.727091
2019-07-15,17.699076
2019-07-16,17.605675
2019-07-17,17.63369
2019-07-18,17.624353
2019-07-19,17.615011
2019-07-22,17.63369
2019-07-23,17.783134
2019-07-24,17.773796
2019-07-25,17.711945
2019-07-26,17.758801
2019-07-29,17.768171
2019-07-30,17.721312
2019-07-31,17.693195
2019-08-01,17.796282
2019-08-02,17.77754
2019-08-06,17.693195
2019-08-07,17.955597
2019-08-08,17.955597
2019-08-09,17.899368
2019-08-12,17.927481
2019-08-13,18.049311
2019-08-14,17.946224
2019-08-15,18.030567
2019-08-16,18.124285
2019-08-19,18.274221
2019-08-20,18.321081
2019-08-21,18.274221
2019-08-22,18.246113
2019-08-23,18.039938
2019-08-26,18.109524
2019-08-27,18.222349
2019-08-28,18.306974
2019-08-29,18.31638
2019-08-30,18.419807
2019-09-03,18.551443
2019-09-04,18.589058
2019-09-05,18.466822
2019-09-06,18.372793
2019-09-09,18.31638
2019-09-10,18.203548
2019-09-11,18.184744
2019-09-12,18.165939
2019-09-13,18.165939
2019-09-16,18.410402
2019-09-17,18.607861
2019-09-18,18.645473
2019-09-19,18.701885
2019-09-20,18.824121
2019-09-23,18.78651
2019-09-24,18.818583
2019-09-25,18.931778
2019-09-26,19.00724
2019-09-27,18.922342
2019-09-30,18.894049
2019-10-01,18.733688
2019-10-02,18.761982
2019-10-03,18.988371
2019-10-04,19.111002
2019-10-07,19.252495
2019-10-08,19.290228
2019-10-09,19.346823
2019-10-10,19.243063
2019-10-11,19.03554
2019-10-15,19.03554
2019-10-16,18.997808
2019-10-17,18.969507
2019-10-18,18.912914
2019-10-21,18.894049
2019-10-22,18.894049
2019-10-23,18.799715
2019-10-24,18.828016
2019-10-25,18.773134
2019-10-28,18.678514
2019-10-29,18.602814
2019-10-30,18.716362
2019-10-31,18.820444
2019-11-01,18.952919
2019-11-04,18.792063
2019-11-05,18.640663
2019-11-06,18.792063
2019-11-07,18.725824
2019-11-08,18.66905
2019-11-11,18.687977
2019-11-12,18.593351
2019-11-13,18.687977
2019-11-14,18.877218
2019-11-15,18.990765
2019-11-18,19.104317
2019-11-19,18.981306
2019-11-20,18.971844
2019-11-21,18.896147
2019-11-22,18.952919
2019-11-25,19.028616
2019-11-26,18.99255
2019-11-27,19.125431
2019-11-28,19.172888
2019-11-29,19.153906
2019-12-02,19.049496
2019-12-03,19.077972
2019-12-04,19.030516
2019-12-05,19.229834
2019-12-06,19.172888
2019-12-09,19.23933
2019-12-10,19.305771
2019-12-11,18.783735
2019-12-12,18.432552
2019-12-13,18.404072
2019-12-16,18.508482
2019-12-17,18.517971
2019-12-18,18.603397
2019-12-19,18.726786
2019-12-20,18.774244
2019-12-23,18.660345
2019-12-24,18.726786
2019-12-27,18.840683
2019-12-30,18.771551
2019-12-31,18.71394
2020-01-02,18.349072
2020-01-03,18.627523
2020-01-06,18.521902
2020-01-07,18.65633
2020-01-08,18.598721
2020-01-09,18.685137
2020-01-10,18.771551
2020-01-13,18.857965
2020-01-14,18.867567
2020-01-15,19.155624
2020-01-16,19.424475
2020-01-17,19.453279
2020-01-20,19.424475
2020-01-21,19.558901
2020-01-22,19.693325
2020-01-23,19.731733
2020-01-24,19.654917
2020-01-27,19.657806
2020-01-28,19.590391
2020-01-29,19.638544
2020-01-30,19.648176
2020-01-31,19.542231
2020-02-03,19.696337
2020-02-04,19.551861
2020-02-05,19.619284
2020-02-06,19.80228
2020-02-07,19.917858
2020-02-10,19.956383
2020-02-11,19.946753
2020-02-12,20.033436
2020-02-13,20.091225
2020-02-14,20.235697
2020-02-18,20.360905
2020-02-19,20.312748
2020-02-20,20.505377
2020-02-21,20.43796
2020-02-24,20.218672
2020-02-25,20.025469
2020-02-26,19.899885
2020-02-27,19.610083
2020-02-28,18.856594
2020-03-02,19.407219
2020-03-03,19.581104
2020-03-04,20.199352
2020-03-05,20.09309
2020-03-06,19.774303
2020-03-09,18.479845
2020-03-10,18.586109
2020-03-11,17.707035
2020-03-12,16.161413
2020-03-13,16.702381
2020-03-16,14.789675
2020-03-17,14.866955
2020-03-18,12.799685
2020-03-19,12.577501
2020-03-20,12.819005
2020-03-23,10.954598
2020-03-24,11.997892
2020-03-25,13.078549
2020-03-26,13.369831
2020-03-27,13.437796
2020-03-30,13.418376
2020-03-31,13.748496
2020-04-01,12.942616
2020-04-02,13.117385
2020-04-03,12.991164
2020-04-06,13.398958
2020-04-07,13.806753
2020-04-08,14.641761
2020-04-09,14.933043
2020-04-13,14.389316
2020-04-14,14.534958
2020-04-15,14.263094
2020-04-16,14.117454
2020-04-17,14.554377
2020-04-20,14.554377
2020-04-21,13.903845
2020-04-22,13.884427
2020-04-23,13.709659
2020-04-24,13.961375
2020-04-27,14.654078
2020-04-28,14.761396
2020-04-29,14.878473
2020-04-30,14.595538
2020-05-01,14.254065
2020-05-04,13.980886
2020-05-05,14.127233
2020-05-06,14.068694
2020-05-07,14.127233
2020-05-08,14.341872
2020-05-11,14.185771
2020-05-12,13.697951
2020-05-13,13.385749
2020-05-14,13.580875
2020-05-15,13.610145
2020-05-19,14.010157
2020-05-20,14.010157
2020-05-21,14.078451
2020-05-22,14.037278
2020-05-25,14.399974
2020-05-26,14.625433
2020-05-27,14.429382
2020-05-28,14.409777
2020-05-29,14.272542
2020-06-01,14.30195
2020-06-02,14.194121
2020-06-03,14.635237
2020-06-04,14.831287
2020-06-05,15.390034
2020-06-08,15.83115
2020-06-09,15.429244
2020-06-10,15.135166
2020-06-11,14.566617
2020-06-12,15.017536
2020-06-15,15.242997
2020-06-16,15.321416
2020-06-17,15.135166
2020-06-18,14.997931
2020-06-19,14.743065
2020-06-22,14.743065
2020-06-23,14.811682
2020-06-24,14.563541
2020-06-25,14.642316
2020-06-26,14.455226
2020-06-29,14.484766
2020-06-30,14.701398
2020-07-02,15.036192
2020-07-03,14.868794
2020-07-06,14.829408
2020-07-07,14.740786
2020-07-08,14.69155
2020-07-09,14.504459
2020-07-10,14.543848
2020-07-13,14.632468
2020-07-14,14.524153
2020-07-15,14.947569
2020-07-16,14.849101
2020-07-17,14.81956
2020-07-20,14.780172
2020-07-21,14.612776
2020-07-22,14.79002
2020-07-23,14.612776
2020-07-24,14.553694
2020-07-27,14.541832
2020-07-28,14.759316
2020-07-29,14.887832
2020-07-30,15.016343
2020-07-31,14.877945
2020-08-04,14.828516
2020-08-05,14.887832
2020-08-06,14.927373
2020-08-07,14.937259
2020-08-10,15.095429
2020-08-11,15.194286
2020-08-12,15.115201
2020-08-13,14.937259
2020-08-14,14.81863
2020-08-17,14.877945
2020-08-18,14.848288
2020-08-19,14.729659
2020-08-20,14.986687
2020-08-21,14.877945
2020-08-24,14.937259
2020-08-25,14.865807
2020-08-26,14.826113
2020-08-27,14.855885
2020-08-28,14.905503
2020-08-31,14.597866
2020-09-01,14.60779
2020-09-02,14.697104
2020-09-03,14.617713
2020-09-04,14.488705
2020-09-08,14.548246
2020-09-09,14.568095
2020-09-10,14.419238
2020-09-11,14.399391
2020-09-14,14.597866
2020-09-15,14.796341
2020-09-16,14.905503
2020-09-17,14.845961
2020-09-18,14.697104
2020-09-21,14.44901
2020-09-22,14.429162
2020-09-23,14.121524
2020-09-24,14.179317
2020-09-25,14.328784
2020-09-28,14.47825
2020-09-29,14.358677
2020-09-30,14.47825
2020-10-01,14.637679
2020-10-02,14.657609
2020-10-05,14.627716
2020-10-06,14.687502
2020-10-07,14.617751
2020-10-08,14.767217
2020-10-09,14.707431
2020-10-13,14.637679
2020-10-14,14.438392
2020-10-15,14.508143
2020-10-16,14.398535
2020-10-19,14.348712
2020-10-20,14.348712
2020-10-21,14.448357
2020-10-22,14.458322
2020-10-23,14.548
2020-10-26,14.32
2020-10-27,14.23
2020-10-28,13.95
2020-10-29,14.11
2020-10-30,14.13
2020-11-02,14.25
2020-11-03,14.43
2020-11-04,14.6
2020-11-05,14.63
2020-11-06,14.64
2020-11-09,15.71
2020-11-10,15.93
2020-11-11,16.17
2020-11-12,15.9
2020-11-13,16.08
2020-11-16,16.459999
